"","date","arima","forest","mean","ar1","naive"
"2019-05-01",2019-05-01,0.0010846440617307,0.00118555756852768,0.00136157998586037,0.00120678181859772,0.00124061088353288
"2019-06-01",2019-06-01,0.00115598713301769,0.00118765738961961,0.00141994344835794,0.0013801467876184,0.00141970435943821
"2019-07-01",2019-07-01,0.00115969755636196,0.00118740620596718,0.00145858478616405,0.00138206204525671,0.00140941644968923
"2019-08-01",2019-08-01,0.00116932322276256,0.00125183414527616,0.00143532709868506,0.0013641110551849,0.0014743270793275
"2019-09-01",2019-09-01,0.00119748557415579,0.00127860240234184,0.0014972185439133,0.0014788164338331,0.00156439198199248
"2019-10-01",2019-10-01,0.00119607095050559,0.00127843145075392,0.00150454126270192,0.00146801628275561,0.00156588555817523
"2019-11-01",2019-11-01,0.00122269055469051,0.00130860696244843,0.00150527504317145,0.00147923245580602,0.00160053856180926
"2019-12-01",2019-12-01,0.00104190137016911,0.00117525323955275,0.00129213861276162,0.00123151486983077,0.00142961653881958
"2020-01-01",2020-01-01,0.00102128518293176,0.00116675430522456,0.00114316600309789,0.00120670360111961,0.00142472444939819
"V242",NA,0.000992381081902929,0.00110302496155281,0.000968715858172321,0.00117559838436351,0.00144678935148146
