"","date","arima","forest","mean","ar1","naive"
"2019-05-01",2019-05-01,0.00276205326790646,0.00271704575602262,0.00298439437719405,0.00278109818108755,0.00313483197473246
"2019-06-01",2019-06-01,0.00275808060015224,0.00271247473351746,0.00297966402665556,0.00277941129840115,0.00313235237082804
"2019-07-01",2019-07-01,0.00275254566870955,0.00270703148414209,0.00297458569591595,0.0027741654796554,0.00312598048107515
"2019-08-01",2019-08-01,0.00274795409892839,0.00270306133342732,0.00296884110881554,0.00276925428413923,0.00312165074884184
"2019-09-01",2019-09-01,0.00274316654222778,0.00269832532821821,0.00296449813647775,0.00276655071521233,0.00311761409309505
"2019-10-01",2019-10-01,0.00273765298224874,0.0026929022425188,0.0029590911732878,0.00276114058909114,0.00311143022028316
"2019-11-01",2019-11-01,0.00273276664426619,0.00268845903131491,0.00295322233048117,0.00275590145684526,0.00310630558998902
"2019-12-01",2019-12-01,0.00272735348792751,0.00268334248470712,0.00294733422204625,0.00275049846431748,0.00310012907486754
"2020-01-01",2020-01-01,0.00272202536672985,0.00267839708495914,0.00294149281905965,0.00274505457497237,0.0030939772693944
"V242",NA,0.00271679280176811,0.00267315909491637,0.00293613492408457,0.00274060598394635,0.00308843183117518
